@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:eIssn,prism:volume,prism:issueIdentifier,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,pubmed-id,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,article-number,source-id,fund-acr,fund-no,fund-sponsor,openaccess,openaccessFlag,freetoread.value.$,freetoreadLabel.value.$,entry_number,authkeywords,prism:issn,pii,prism:pageRange
true,https://api.elsevier.com/content/abstract/scopus_id/85217189580,SCOPUS_ID:85217189580,2-s2.0-85217189580,Phosphorylation-dependent WRN-RPA interaction promotes recovery of stalled forks at secondary DNA structure,Noto A.,Nature Communications,20411723,16,1,2025-12-01,December 2025,10.1038/s41467-025-55958-z,"The WRN protein is vital for managing perturbed replication forks. Replication Protein A strongly enhances WRN helicase activity in specific in vitro assays. However, the in vivo significance of RPA binding to WRN has largely remained unexplored. We identify several conserved phosphorylation sites in the acidic domain of WRN targeted by Casein Kinase 2. These phosphorylation sites are crucial for WRN-RPA interaction. Using an unphosphorylable WRN mutant, which lacks the ability to bind RPA, we determine that the WRN-RPA complex plays a critical role in fork recovery after replication stress countering the persistence of G4 structures after fork stalling. However, the interaction between WRN and RPA is not necessary for the processing of replication forks when they collapse. The absence of WRN-RPA binding hampers fork recovery, causing single-strand DNA gaps, enlarged by MRE11, and triggering MUS81-dependent double-strand breaks, which require repair by RAD51 to prevent excessive DNA damage.",0,39870632,Journal,ar,Article,100,13,13,997,19700182758,NIA,21428,National Institute on Aging,1,TRUE,all,All Open Access,11,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/85215587485,SCOPUS_ID:85215587485,2-s2.0-85215587485,Proteomic signature of HIV-associated subclinical left atrial remodeling and incident heart failure,Peterson T.E.,Nature Communications,20411723,16,1,2025-12-01,December 2025,10.1038/s41467-025-55911-0,"People living with HIV are at higher risk of heart failure and associated left atrial remodeling compared to people without HIV. Mechanisms are unclear but have been linked to inflammation and premature aging. Here we obtain plasma proteomics concurrently with cardiac magnetic resonance imaging in two independent study populations to identify parallels between HIV-related and aging-related immune dysfunction that could contribute to atrial remodeling and clinical heart failure. We discover a plasma proteomic signature that may in part reflect or contribute to HIV-associated atrial remodeling, many features of which are associated with older age and time to incident heart failure among an independent community-based cohort without HIV. This proteomic profile was statistically enriched for immune checkpoint proteins, tumor necrosis factor signaling, ephrin signaling, and extracellular matrix organization, identifying possible shared pathways in HIV and aging that may contribute to risk of heart failure.",1,39800750,Journal,ar,Article,100,20,20,610,19700182758,NHLBI,UL1-TR-001079,"National Heart, Lung, and Blood Institute",1,TRUE,all,All Open Access,12,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/85214929796,SCOPUS_ID:85214929796,2-s2.0-85214929796,Associations of personality traits with actigraphic sleep in middle-aged and older adults,Rabinowitz J.A.,Scientific Reports,20452322,15,1,2025-12-01,December 2025,10.1038/s41598-024-80426-x,"Although prior studies have examined associations of personality traits with sleep, most have investigated self-reported sleep, been cross-sectional, and focused on younger and middle-aged adults. We investigated associations of personality with actigraphic sleep parameters and changes in sleep in 398 cognitively normal adults aged 40–95 years (M ± SD = 70.1 ± 12.0) in the Baltimore Longitudinal Study of Aging. Participants completed the Revised NEO Personality Inventory (NEO-PI-R) and 6.61 days +/-1.01 nights of wrist actigraphy at the same study visit. Participants with wrist actigraphy at multiple study visits had actigraphy data at 3.11 ± 1.52 visits (follow-up = 2.35 ± 0.70 years). Adjusting for age, sex, race, education, depressive symptoms, comorbidities and interactions of these variables with time, greater extraversion was associated with higher sleep efficiency. After further adjustment for BMI, sleep medication use, and sleep apnea symptoms, greater extraversion was associated with shorter total sleep time, and greater openness was associated with shorter average wake bout length. We observed numerous interactions of personality with sex and age, with stronger personality-sleep associations generally present at younger ages (i.e., aged 50–60 vs. 70–80) and sex differences in associations. Middle-aged and older adults higher in extraversion and lower in openness may be more vulnerable to poor sleep and may benefit from screening for sleep disturbances.",0,39789091,Journal,ar,Article,100,14,14,1490,21100200805,NIGMS,P20GM139767,National Institute of General Medical Sciences,1,TRUE,all,All Open Access,13,Actigraphy | Older adults | Personality | Sleep,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/105004267841,SCOPUS_ID:105004267841,2-s2.0-105004267841,Health octo tool matches personalized health with rate of aging,Salimi S.,Nature Communications,20411723,16,1,2025-12-01,December 2025,10.1038/s41467-025-58819-x,"Medical practice mainly addresses single diseases, neglecting multimorbidity as a heterogeneous health decline across organ systems. Aging is a multidimensional process and cannot be captured by a single metric. Therefore, we assessed global health in longitudinal studies, BLSA (n = 907), InCHIANTI (n = 986), and NHANES (n = 40,790), by examining disease severities in 13 bodily systems, generating the Body Organ Disease Number (BODN), reflecting progressive system morbidities. We used Bayesian ordinal models, regressing BODN over organ specific and all organs disease severities to obtain Body System-Specific Clocks and the Body Clock, respectively. The Body Clock is BODN weighted by the posterior coefficient of diseases for each individual. It supersedes the frailty index, predicting disability, geriatric syndrome, SPPB, and mortality with ≥90% accuracy. The Health Octo Tool, derived from Bodily System-Specific Clocks, the Body Clock and Clocks that incorporate walking speed and disability and their aging rates, captures multidimensional aging heterogeneity across organs and individuals.",0,NA,Journal,ar,Article,100,6,6,4007,19700182758,NIA,K01 AG059898,National Institute on Aging,1,TRUE,NA,NA,14,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/105003385949,SCOPUS_ID:105003385949,2-s2.0-105003385949,A genetically informed brain atlas for enhancing brain imaging genomics,Bao J.,Nature Communications,20411723,16,1,2025-12-01,December 2025,10.1038/s41467-025-57636-6,"Brain imaging genomics has manifested considerable potential in illuminating the genetic determinants of human brain structure and function. This has propelled us to develop the GIANT (Genetically Informed brAiN aTlas) that accounts for genetic and neuroanatomical variations simultaneously. Integrating voxel-wise heritability and spatial proximity, GIANT clusters brain voxels into genetically informed regions, while retaining fundamental anatomical knowledge. Compared to conventional (non-genetics) brain atlases, GIANT exhibits smaller intra-region variations and larger inter-region variations in terms of voxel-wise heritability. As a result, GIANT yields increased regional SNP heritability, enhanced polygenicity, and its polygenic risk score explains more brain volumetric variation than traditional neuroanatomical brain atlases. We provide extensive validation to GIANT and demonstrate its neuroanatomical validity, confirming its generalizability across populations with diverse genetic ancestries and various brain conditions. Furthermore, we present a comprehensive genetic architecture of the GIANT regions, covering their functional annotation at the molecular levels, their associations with other complex traits/diseases, and the genetic and phenotypic correlations among GIANT-defined imaging endophenotypes. In summary, GIANT constitutes a brain atlas that captures the complexity of genetic and neuroanatomical heterogeneity, thereby enhancing the discovery power and applicability of imaging genomics investigations in biomedical science.",0,40229250,Journal,ar,Article,100,134,100,3524,19700182758,NCIRE,W81XWH-12-2-0012,Northern California Institute for Research and Education,1,TRUE,NA,NA,15,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/105003209356,SCOPUS_ID:105003209356,2-s2.0-105003209356,Prioritizing Parkinson’s disease risk genes in genome-wide association loci,Lange L.M.,npj Parkinson's Disease,23738057,11,1,2025-12-01,December 2025,10.1038/s41531-025-00933-0,"Many drug targets in ongoing Parkinson’s disease (PD) clinical trials have strong genetic links. While genome-wide association studies (GWAS) nominate regions associated with disease, pinpointing causal genes is challenging. Our aim was to prioritize additional druggable genes underlying PD GWAS signals. The polygenic priority score (PoPS) integrates genome-wide information from MAGMA gene-level associations and over 57,000 gene-level features. We applied PoPS to East Asian and European PD GWAS data and prioritized genes based on PoPS, distance to the GWAS signal, and non-synonymous credible set variants. We prioritized 46 genes, including well-established PD genes (SNCA, LRRK2, GBA1, TMEM175, VPS13C), genes with strong literature evidence supporting a mechanistic link to PD (RIT2, BAG3, SCARB2, FYN, DYRK1A, NOD2, CTSB, SV2C, ITPKB), and genes relatively unexplored in PD. Many hold potential for drug repurposing or development. We prioritized high-confidence genes with strong links to PD pathogenesis that may represent our next-best candidates for developing disease-modifying therapeutics.",0,NA,Journal,ar,Article,100,12,12,77,21100982311,NIMH,024.004.012,National Institute of Mental Health,1,TRUE,NA,NA,16,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/105003181257,SCOPUS_ID:105003181257,2-s2.0-105003181257,Antioxidant and neuroprotective effects of nutriosomes and grape pomace phytochemicals in a cell model of oxidative stress and mouse model of Parkinson disease,Allaw M.,Scientific Reports,20452322,15,1,2025-12-01,December 2025,10.1038/s41598-025-95060-4,"The aim of the present study was to evaluate the effectiveness of a Cannonau pomace extract loaded in nutriosomes in intestinal oxidative stress and a subacute model of Parkinson disease and compare the results with those previously obtained with a Nasco pomace extract loaded in the same nutriosomes. In this study, Cannonau pomace was extracted using ultrasound-assisted maceration to obtain a polyphenol-rich extract. The extract at two different concentrations (5 and 10 mg/mL) was loaded in the same nutriosomes previously used to deliver Nasco pomace extract were loaded in nutriosomes. The main physico-chemical and technological characteristics of the obtained vesicles, along with their stability over time were measured. The in vitro biocompatibility and ability of nutriosomes to protect intestinal epithelial cells (Caco-2) from oxidative damages, were evaluated. Finally, the effectiveness of repeated administration of Cannonau extract in dispersion or loaded in nutriosomes against the neurotoxic effects in mice was evaluated. The resulting vesicles had uniform distribution, controlled the release of payloads, were biocompatible, like nutriosomes loading Nasco pomace extract, protected the intestinal cells against damages induced by hydrogen peroxide, in a better extent than the Nasco nutriosomes. However, no significant neuroprotective effects were observed in in vivo experiments performed using a subacute model of Parkinson disease, unlike previous results obtained with Nasco pomace extract loaded nutriosomes. This discrepancy is possibly due to the absence of key polyphenols like procyanidin B2 in the Cannonau extract, which are instead present in the Nasco extract. The findings suggest that while nutriosomes enhance the bioavailability and efficacy of grape pomace extracts in vitro, their therapeutic potential in vivo may depend on the specific phenolic profile of the extract used. Further research is needed to optimize formulations and explore synergistic combinations for improved neuroprotective outcomes.",0,40199915,Journal,ar,Article,100,17,17,11947,21100200805,NIH,1056,National Institutes of Health,1,TRUE,NA,NA,17,Antioxidant activity | Caco-2 cells | Nanotechnology | Neurodegeneration | Neuroprotection | Parkinson disease | Phospholipid vesicles,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/105003093469,SCOPUS_ID:105003093469,2-s2.0-105003093469,Unveiling the mechanism of amelioration of adjuvant-induced rheumatoid arthritis by Drynaria quercifolia rhizome extract using network pharmacology and gene expression-based studies,Modak D.,Scientific Reports,20452322,15,1,2025-12-01,December 2025,10.1038/s41598-025-87461-2,"Rhizomes of Drynaria quercifolia have long been traditionally used to manage rheumatic pain. However, there is limited research supporting this traditional practice and insufficient evidence demonstrating the molecular mechanisms of action of plant-derived bioactives in rheumatoid arthritis (RA). The current study aims to identify the effective components in Drynaria quercifolia methanol rhizome extract (DME) and their probable pharmacological mechanisms in alleviating Rheumatoid Arthritis (RA) using network-pharmacology, molecular docking, molecular-dynamics simulations, and gene expression-based validation. Gas chromatography–mass spectrometry (GC-MS) based screening identified 41 volatile phytocomponents from DME having drug-like potentiality. Network pharmacology-based screening revealed 117 therapeutic targets for RA of which 11 have been identified as core targets. Gene Ontology (GO) and Kyoto Encyclopedia of Genes and Genomes (KEGG) enrichment analysis indicated that key target genes were mostly enriched in the inflammatory response associated with multiple signalling pathways. Molecular docking and molecular dynamics studies revealed that key target proteins like serine/threonine-protein kinase (AKT1), peroxisome proliferator-activated receptor alpha (PPARA), and peroxisome proliferator-activated receptor gamma (PPARG), exhibited strong binding affinity and stable interactions with multiple phytocomponents present in DME. For experimental verification FCA (Freund’s complete adjuvant)-induced chronic arthritis model employed for further molecular investigation. Quantitative reverse transcription polymerase chain reaction (qRT-PCR) results validated that DME significantly (p ≤ 0.05) regulate the expression of key identified target genes AKT and PPARG in experimental RA model. Moreover, this study further confirmed that DME significantly (p ≤ 0.05) downregulated pro-inflammatory mediators like COX-2, IL-6 and TNF-α at gene and protein levels and also normalized (p ≤ 0.05) different oxidative stress parameters in both the low and high dose groups of DME-treated arthritic animals. In conclusion, the network-based in silico approach indicated that the phytocomponents present in DME probably act in a synergistic way to modulate key identified targets associated with RA, which was further validated by experimental studies. Therefore, DME could be a potential alternative in immunomodulatory therapies to combat RA and related chronic inflammatory conditions.",0,40199969,Journal,ar,Article,100,10,10,11981,21100200805,CSIR,259/R-2018,"Council of Scientific and Industrial Research, India",1,TRUE,NA,NA,18,Cytokine | Drynaria Quercifolia | Gene expression | Inflammation | Molecular docking | Network pharmacology | Rheumatoid arthritis,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/105002723160,SCOPUS_ID:105002723160,2-s2.0-105002723160,Associations between smartphone GPS data and changes in psychological health and burden outcomes among family caregivers and patients with advanced cancer: an exploratory longitudinal cohort study,Odom J.N.,BMC Cancer,14712407,25,1,2025-12-01,December 2025,10.1186/s12885-025-14009-y,"Background: Managing advanced cancer can be psychologically distressing and burdensome for family caregivers and their care recipients. Innovations in the collection and modelling of passive data from personally-owned smartphones (e.g., GPS), called digital phenotyping, may afford the possibility of remotely monitoring and detecting distress and burden. We explored the potential of using passively-collected GPS data from smartphones to assess and predict caregiver and patient distress and burden. Methods: This exploratory longitudinal cohort study enrolled smartphone-owning family caregiver and patient participants with advanced cancer (August 2021-July 2023) recruited via an oncology clinic or self-referral through Facebook. Participants downloaded a digital phenotyping research app, called Beiwe, that passively collected GPS data for 24 weeks. Participants completed self-report measures (PROs) of anxiety and depressive symptoms (Hospital Anxiety and Depression Scale [HADS]), mental health (PROMIS Mental Health), and caregiver burden (Montgomery-Borgatta Caregiver Burden scale) at baseline and every 6 weeks for 24 weeks. After pre-processing raw GPS data into daily GPS features (e.g., time spent at home, distance traveled/day), computing biweekly moving averages and standard deviations, and conducting a principal components analysis (PCA) of the resulting variables, within-person regression models were used to assess associations between changes in PRO measures and changes in PCA scores, with adjusted-R2 as the measure of effect size (small = 0.02, medium = 0.13, large = 0.26). Results: Evaluable data were collected from 48 participants (family caregivers = 32; patients = 16). Caregiver smartphone data explained small-to-medium variance in caregiver anxiety (0.06), depression (0.15), and mental health (0.07). Patient smartphone data predicted small to medium variance in caregiver depressive symptoms (0.12) and burden (0.05). Combined caregiver and patient smartphone data explained small variance in caregiver depressive (0.02) and anxiety symptoms (0.10) and large variance for PROMIS-mental health (0.36) and burden (0.50). For patient outcomes, caregiver smartphone data accounted for small variance in anxiety symptoms (0.07); patient smartphone data predicted large variance in anxiety symptoms (0.24). Combined data explained medium variance in patient depressive symptoms (0.18). Conclusions: The exploratory study demonstrates the potential predictive utility of using passive smartphone data to detect changes in caregiver and patient psychological distress and burden. A larger study is needed to validate these findings and further explore the clinical application of digital phenotyping in cancer.",0,40186196,Journal,ar,Article,100,14,14,614,28747,CHF,undefined,Cambia Health Foundation,1,TRUE,NA,NA,19,Advanced cancer | Digital phenotyping | Family caregivers | Remote monitoring,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/105002716344,SCOPUS_ID:105002716344,2-s2.0-105002716344,Spatial transcriptomics of the aging mouse brain reveals origins of inflammation in the white matter,Wang L.,Nature Communications,20411723,16,1,2025-12-01,December 2025,10.1038/s41467-025-58466-2,"To systematically understand age-induced molecular changes, we performed spatial transcriptomics of young, middle-aged, and old mouse brains and identified seven transcriptionally distinct regions. All regions exhibited age-associated upregulation of inflammatory mRNAs and downregulation of mRNAs related to synaptic function. Notably, aging white matter fiber tracts showed the most prominent changes with pronounced effects in females. The inflammatory signatures indicated major ongoing events: microglia activation, astrogliosis, complement activation, and myeloid cell infiltration. Immunofluorescence and quantitative MRI analyses confirmed physical interaction of activated microglia with fiber tracts and concomitant reduction of myelin in old mice. In silico analyses identified potential transcription factors influencing these changes. Our study provides a resourceful dataset of spatially resolved transcriptomic features in the naturally aging murine brain encompassing three age groups and both sexes. The results link previous disjointed findings and provide a comprehensive overview of brain aging identifying fiber tracts as a focal point of inflammation.",0,40185750,Journal,ar,Article,100,21,21,3231,19700182758,NIH,ZIA AG000528,National Institutes of Health,1,TRUE,NA,NA,20,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/105001644952,SCOPUS_ID:105001644952,2-s2.0-105001644952,Immune modulation to treat Alzheimer’s disease,Duggan M.R.,Molecular Neurodegeneration,17501326,20,1,2025-12-01,December 2025,10.1186/s13024-025-00828-x,"Immune mechanisms play a fundamental role in Alzheimer’s disease (AD) pathogenesis, suggesting that approaches which target immune cells and immunologically relevant molecules can offer therapeutic opportunities beyond the recently approved amyloid beta monoclonal therapies. In this review, we provide an overview of immunomodulatory therapeutics in development, including their preclinical evidence and clinical trial results. Along with detailing immune processes involved in AD pathogenesis and highlighting how these mechanisms can be therapeutically targeted to modify disease progression, we summarize knowledge gained from previous trials of immune-based interventions, and provide a series of recommendations for the development of future immunomodulatory therapeutics to treat AD.",0,40165251,Journal,re,Review,100,7,7,39,5700191214,NIH,undefined,National Institutes of Health,1,TRUE,NA,NA,21,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/105001136183,SCOPUS_ID:105001136183,2-s2.0-105001136183,The LRRK2 p.L1795F variant causes Parkinson’s disease in the European population,Lange L.M.,npj Parkinson's Disease,23738057,11,1,2025-12-01,December 2025,10.1038/s41531-025-00896-2,"LRRK2-PD represents the most common form of autosomal dominant Parkinson’s disease. We identified the LRRK2 p.L1795F variant in three families and six additional unrelated cases using genetic data from over 50,000 individuals. Carriers with available genotyping data shared a common haplotype. The clinical presentation resembles other LRRK2-PD forms. Combined with published functional evidence showing strongly enhanced LRRK2 kinase activity, we provide evidence that LRRK2 p.L1795F is pathogenic.",0,NA,Journal,ar,Article,100,249,100,58,21100982311,MJFF,undefined,Michael J. Fox Foundation for Parkinson's Research,1,TRUE,all,All Open Access,22,NA,NA,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/105000838885,SCOPUS_ID:105000838885,2-s2.0-105000838885,CREB3 gain of function variants protect against ALS,Megat S.,Nature Communications,20411723,16,1,2025-12-01,December 2025,10.1038/s41467-025-58098-6,"Amyotrophic lateral sclerosis (ALS) is a fatal and rapidly evolving neurodegenerative disease arising from the loss of glutamatergic corticospinal neurons (CSN) and cholinergic motoneurons (MN). Here, we performed comparative cross-species transcriptomics of CSN using published snRNA-seq data from the motor cortex of ALS and control postmortem tissues, and performed longitudinal RNA-seq on CSN purified from male Sod1G86R mice. We report that CSN undergo ER stress and altered mRNA translation, and identify the transcription factor CREB3 and its regulatory network as a resilience marker of ALS, not only amongst vulnerable neuronal populations, but across all neuronal populations as well as other cell types. Using genetic and epidemiologic analyses we further identify the rare variant CREB3R119G (rs11538707) as a positive disease modifier in ALS. Through gain of function, CREB3R119G decreases the risk of developing ALS and the motor progression rate of ALS patients.",0,40140376,Journal,ar,Article,100,21,21,2942,19700182758,Inserm,618764,Institut National de la Santé et de la Recherche Médicale,1,TRUE,NA,NA,23,NA,NA,NA,NA
